day,hour,idplant,0_sin_day,0_cos_day,0_sin_hour,0_cos_hour,plant-irradiance,plant-power,plant-temperature,weather-cloudcover,weather-dewpoint,weather-humidity,weather-pressure,weather-temperature,weather-windbearing,weather-windspeed
2012-06-10,0,3,0.352752086549095,-0.9357168190404935,0.49999999999999994,0.8660254037844387,0.0,0.0,20.0,0.31,14.46,0.72,1010.98,33.0,238.0,0.98
2012-06-10,1,1,0.352752086549095,-0.9357168190404935,0.7071067811865476,0.7071067811865476,10.0,0.0,18.0,0.24,14.61,0.74,1010.97,29.0,240.0,1.27
2012-06-10,1,2,0.352752086549095,-0.9357168190404935,0.7071067811865476,0.7071067811865476,0.0,0.0,21.0,0.42,13.08,0.36,1010.21,29.0,354.0,0.89
2012-06-10,1,3,0.352752086549095,-0.9357168190404935,0.7071067811865476,0.7071067811865476,5.0,1.0,19.0,0.38,13.56,0.37,1010.31,33.0,334.0,0.64
2012-06-10,2,1,0.352752086549095,-0.9357168190404935,0.8660254037844386,0.5000000000000001,54.0,32.0,21.0,0.31,14.47,0.72,1010.97,29.0,240.0,0.95
2012-06-10,2,2,0.352752086549095,-0.9357168190404935,0.8660254037844386,0.5000000000000001,36.0,28.0,26.0,0.31,14.47,0.73,1010.94,29.0,242.0,0.91
2012-06-10,2,3,0.352752086549095,-0.9357168190404935,0.8660254037844386,0.5000000000000001,68.0,33.0,21.0,0.65,14.76,0.46,1010.76,33.0,17.0,1.65
2012-06-10,3,1,0.352752086549095,-0.9357168190404935,0.9659258262890682,0.25881904510252096,114.0,69.0,25.0,0.31,15.23,0.73,1010.97,29.0,221.0,1.29
2012-06-10,3,2,0.352752086549095,-0.9357168190404935,0.9659258262890682,0.25881904510252096,98.0,59.0,30.0,0.38,13.57,0.37,1010.21,29.0,335.0,0.47
2012-06-10,3,3,0.352752086549095,-0.9357168190404935,0.9659258262890682,0.25881904510252096,165.0,79.0,24.0,0.24,14.59,0.74,1010.98,33.0,239.0,1.29
2012-06-10,4,1,0.352752086549095,-0.9357168190404935,1.0,6.123233995736766e-17,376.0,242.0,31.0,0.38,16.65,0.6,1010.74,29.0,213.0,0.82
2012-06-10,4,2,0.352752086549095,-0.9357168190404935,1.0,6.123233995736766e-17,367.0,221.0,34.0,0.24,14.63,0.74,1010.94,29.0,243.0,1.23
2012-06-10,4,3,0.352752086549095,-0.9357168190404935,1.0,6.123233995736766e-17,477.0,278.0,29.0,0.24,14.61,0.71,1011.48,33.0,289.0,1.58
2012-06-10,5,1,0.352752086549095,-0.9357168190404935,0.9659258262890683,-0.25881904510252063,476.0,288.0,35.0,0.56,15.67,0.51,1010.74,29.0,23.0,0.48
2012-06-10,5,2,0.352752086549095,-0.9357168190404935,0.9659258262890683,-0.25881904510252063,567.0,357.0,39.0,0.24,14.62,0.72,1011.44,29.0,290.0,1.55
2012-06-10,5,3,0.352752086549095,-0.9357168190404935,0.9659258262890683,-0.25881904510252063,543.0,300.0,31.0,0.56,15.69,0.51,1010.76,33.0,20.0,0.51
2012-06-10,6,1,0.352752086549095,-0.9357168190404935,0.8660254037844387,-0.4999999999999998,632.0,376.0,35.0,0.66,14.78,0.46,1010.74,29.0,19.0,1.6
2012-06-10,6,2,0.352752086549095,-0.9357168190404935,0.8660254037844387,-0.4999999999999998,760.0,317.0,39.0,0.68,14.81,0.46,1010.7,29.0,21.0,1.54
2012-06-10,6,3,0.352752086549095,-0.9357168190404935,0.8660254037844387,-0.4999999999999998,468.0,381.0,31.0,0.38,16.63,0.6,1010.76,31.0,212.0,0.82
2012-06-10,7,1,0.352752086549095,-0.9357168190404935,0.7071067811865476,-0.7071067811865475,797.0,500.0,37.0,0.38,13.57,0.37,1010.28,29.0,334.0,0.58
2012-06-10,7,2,0.352752086549095,-0.9357168190404935,0.7071067811865476,-0.7071067811865475,799.0,489.0,39.0,0.31,15.2,0.73,1010.94,29.0,220.0,1.19
2012-06-10,7,3,0.352752086549095,-0.9357168190404935,0.7071067811865476,-0.7071067811865475,801.0,543.0,32.0,0.31,15.24,0.72,1010.98,31.0,221.0,1.34
2012-06-10,8,1,0.352752086549095,-0.9357168190404935,0.5000000000000003,-0.8660254037844385,985.0,546.0,38.0,0.42,13.17,0.36,1010.28,28.0,359.0,0.93
2012-06-10,8,2,0.352752086549095,-0.9357168190404935,0.5000000000000003,-0.8660254037844385,955.0,544.0,39.0,0.57,15.62,0.51,1010.7,29.0,28.0,0.43
2012-06-10,8,3,0.352752086549095,-0.9357168190404935,0.5000000000000003,-0.8660254037844385,931.0,589.0,32.0,0.56,15.17,0.42,1009.18,31.0,68.0,2.2
2012-06-10,9,1,0.352752086549095,-0.9357168190404935,0.258819045102521,-0.9659258262890682,720.0,449.0,40.0,0.85,14.93,0.4,1010.28,29.0,61.0,2.45
2012-06-10,9,2,0.352752086549095,-0.9357168190404935,0.258819045102521,-0.9659258262890682,933.0,511.0,41.0,0.38,16.68,0.61,1010.7,29.0,214.0,0.81
2012-06-10,9,3,0.352752086549095,-0.9357168190404935,0.258819045102521,-0.9659258262890682,679.0,482.0,33.0,0.85,14.93,0.4,1010.31,31.0,62.0,2.44
2012-06-10,10,1,0.352752086549095,-0.9357168190404935,1.2246467991473532e-16,-1.0,452.0,294.0,39.0,0.56,15.19,0.42,1009.14,29.0,67.0,2.17
2012-06-10,10,2,0.352752086549095,-0.9357168190404935,1.2246467991473532e-16,-1.0,454.0,283.0,41.0,0.57,15.2,0.41,1009.06,29.0,66.0,2.13
2012-06-10,10,3,0.352752086549095,-0.9357168190404935,1.2246467991473532e-16,-1.0,456.0,358.0,34.0,0.42,13.18,0.36,1010.31,32.0,1.0,0.96
2012-06-10,11,1,0.352752086549095,-0.9357168190404935,-0.25881904510252035,-0.9659258262890684,516.0,331.0,35.0,0.7,15.53,0.42,1009.14,29.0,88.0,2.17
2012-06-10,11,2,0.352752086549095,-0.9357168190404935,-0.25881904510252035,-0.9659258262890684,617.0,360.0,39.0,0.57,14.36,0.43,1007.53,29.0,143.0,1.84
2012-06-10,11,3,0.352752086549095,-0.9357168190404935,-0.25881904510252035,-0.9659258262890684,510.0,387.0,31.0,0.36,15.83,0.43,1007.64,32.0,130.0,2.33
2012-06-10,12,1,0.352752086549095,-0.9357168190404935,-0.4999999999999997,-0.8660254037844388,521.0,337.0,35.0,0.38,15.09,0.4,1009.14,29.0,136.0,3.35
2012-06-10,12,2,0.352752086549095,-0.9357168190404935,-0.4999999999999997,-0.8660254037844388,532.0,341.0,37.0,0.6,14.08,0.4,1007.53,29.0,145.0,2.44
2012-06-10,12,3,0.352752086549095,-0.9357168190404935,-0.4999999999999997,-0.8660254037844388,516.0,382.0,31.0,0.42,14.51,0.59,1007.73,32.0,314.0,0.91
2012-06-10,13,1,0.352752086549095,-0.9357168190404935,-0.7071067811865471,-0.7071067811865479,356.0,179.0,34.0,0.36,15.86,0.43,1007.6,29.0,131.0,2.32
2012-06-10,13,2,0.352752086549095,-0.9357168190404935,-0.7071067811865471,-0.7071067811865479,354.0,181.0,37.0,0.72,15.46,0.41,1009.06,29.0,88.0,2.18
2012-06-10,13,3,0.352752086549095,-0.9357168190404935,-0.7071067811865471,-0.7071067811865479,336.0,208.0,31.0,0.38,15.08,0.4,1009.18,32.0,135.0,3.34
2012-06-10,14,1,0.352752086549095,-0.9357168190404935,-0.8660254037844385,-0.5000000000000004,210.0,85.0,33.0,0.58,14.09,0.4,1007.6,29.0,143.0,2.44
2012-06-10,14,2,0.352752086549095,-0.9357168190404935,-0.8660254037844385,-0.5000000000000004,197.0,91.0,36.0,0.36,15.88,0.43,1007.53,29.0,134.0,2.3
2012-06-10,14,3,0.352752086549095,-0.9357168190404935,-0.8660254037844385,-0.5000000000000004,119.0,50.0,15.0,0.69,15.56,0.42,1009.18,32.0,88.0,2.17
2012-06-10,15,1,0.352752086549095,-0.9357168190404935,-0.9659258262890681,-0.2588190451025215,117.0,61.0,31.0,0.56,14.38,0.43,1007.6,31.0,142.0,1.87
2012-06-10,15,2,0.352752086549095,-0.9357168190404935,-0.9659258262890681,-0.2588190451025215,100.0,60.0,35.0,0.38,15.08,0.4,1009.06,29.0,138.0,3.36
2012-06-10,15,3,0.352752086549095,-0.9357168190404935,-0.9659258262890681,-0.2588190451025215,94.0,51.0,22.0,0.58,14.09,0.4,1007.64,32.0,142.0,2.45
2012-06-10,16,1,0.352752086549095,-0.9357168190404935,-1.0,-1.8369701987210297e-16,16.0,3.0,27.0,0.56,14.38,0.46,1007.7,31.0,155.0,2.07
2012-06-10,16,2,0.352752086549095,-0.9357168190404935,-1.0,-1.8369701987210297e-16,5.0,4.0,31.0,0.42,14.45,0.59,1007.64,29.0,315.0,0.92
2012-06-10,16,3,0.352752086549095,-0.9357168190404935,-1.0,-1.8369701987210297e-16,9.0,2.0,27.0,0.65,14.37,0.54,1007.73,32.0,5.0,1.78
2012-06-10,17,1,0.352752086549095,-0.9357168190404935,-0.9659258262890684,0.2588190451025203,3.0,0.0,24.0,0.65,14.35,0.53,1007.7,31.0,5.0,1.79
2012-06-10,17,2,0.352752086549095,-0.9357168190404935,-0.9659258262890684,0.2588190451025203,0.0,0.0,26.0,0.66,14.27,0.53,1007.64,29.0,5.0,1.81
2012-06-10,17,3,0.352752086549095,-0.9357168190404935,-0.9659258262890684,0.2588190451025203,0.0,0.0,24.0,0.56,14.38,0.46,1007.73,32.0,154.0,2.08
2012-06-10,18,1,0.352752086549095,-0.9357168190404935,-0.866025403784439,0.49999999999999933,2.0,0.0,23.0,0.42,14.5,0.59,1007.7,31.0,315.0,0.91
2012-06-10,18,2,0.352752086549095,-0.9357168190404935,-0.866025403784439,0.49999999999999933,0.0,0.0,25.0,0.57,14.34,0.46,1007.64,29.0,155.0,2.07
2012-06-10,18,3,0.352752086549095,-0.9357168190404935,-0.866025403784439,0.49999999999999933,0.0,0.0,24.0,0.56,14.37,0.43,1007.64,32.0,142.0,1.89
2012-06-11,0,1,0.3366372842469102,-0.9416343976591259,0.49999999999999994,0.8660254037844387,1.0,0.0,21.0,0.75,7.3,0.41,1008.27,31.0,255.0,3.16
2012-06-11,0,2,0.3366372842469102,-0.9416343976591259,0.49999999999999994,0.8660254037844387,0.0,0.0,24.0,0.63,11.75,0.42,1007.88,29.0,272.0,5.6
2012-06-11,0,3,0.3366372842469102,-0.9416343976591259,0.49999999999999994,0.8660254037844387,0.0,0.0,21.0,0.12,7.27,0.41,1007.65,32.0,255.0,3.12
2012-06-11,1,1,0.3366372842469102,-0.9416343976591259,0.7071067811865476,0.7071067811865476,1.0,0.0,21.0,0.3,7.53,0.42,1007.8,31.0,248.0,2.44
2012-06-11,1,2,0.3366372842469102,-0.9416343976591259,0.7071067811865476,0.7071067811865476,0.0,0.0,23.0,0.31,11.27,0.45,1007.88,29.0,275.0,5.41
2012-06-11,1,3,0.3366372842469102,-0.9416343976591259,0.7071067811865476,0.7071067811865476,2.0,0.0,21.0,0.31,11.49,0.46,1006.28,32.0,231.0,2.42
2012-06-11,2,1,0.3366372842469102,-0.9416343976591259,0.8660254037844386,0.5000000000000001,30.0,17.0,22.0,0.75,9.26,0.51,1007.8,31.0,253.0,1.93
2012-06-11,2,2,0.3366372842469102,-0.9416343976591259,0.8660254037844386,0.5000000000000001,41.0,7.0,30.0,0.59,9.83,0.46,1007.76,29.0,277.0,2.36
2012-06-11,2,3,0.3366372842469102,-0.9416343976591259,0.8660254037844386,0.5000000000000001,72.0,17.0,21.0,0.0,7.48,0.42,1007.82,32.0,248.0,2.4
2012-06-11,3,1,0.3366372842469102,-0.9416343976591259,0.9659258262890682,0.25881904510252096,171.0,110.0,24.0,0.58,9.83,0.46,1007.8,31.0,278.0,2.48
2012-06-11,3,2,0.3366372842469102,-0.9416343976591259,0.9659258262890682,0.25881904510252096,192.0,103.0,33.0,0.75,7.36,0.41,1008.24,29.0,256.0,3.25
2012-06-11,3,3,0.3366372842469102,-0.9416343976591259,0.9659258262890682,0.25881904510252096,317.0,137.0,23.0,0.31,13.95,0.51,1006.28,32.0,248.0,2.29
2012-06-11,4,1,0.3366372842469102,-0.9416343976591259,1.0,6.123233995736766e-17,364.0,234.0,27.0,0.31,11.22,0.44,1007.93,31.0,276.0,5.42
2012-06-11,4,2,0.3366372842469102,-0.9416343976591259,1.0,6.123233995736766e-17,321.0,213.0,30.0,0.75,9.24,0.51,1007.76,29.0,252.0,1.9
2012-06-11,4,3,0.3366372842469102,-0.9416343976591259,1.0,6.123233995736766e-17,383.0,242.0,24.0,0.0,9.26,0.51,1007.82,32.0,253.0,1.95
2012-06-11,5,1,0.3366372842469102,-0.9416343976591259,0.9659258262890683,-0.25881904510252063,569.0,376.0,29.0,0.62,11.67,0.41,1007.93,31.0,272.0,5.61
2012-06-11,5,2,0.3366372842469102,-0.9416343976591259,0.9659258262890683,-0.25881904510252063,619.0,374.0,31.0,0.32,7.62,0.43,1007.76,29.0,249.0,2.53
2012-06-11,5,3,0.3366372842469102,-0.9416343976591259,0.9659258262890683,-0.25881904510252063,612.0,416.0,26.0,0.27,12.3,0.39,1008.05,32.0,251.0,3.14
2012-06-11,6,1,0.3366372842469102,-0.9416343976591259,0.8660254037844387,-0.4999999999999998,541.0,378.0,30.0,0.62,11.36,0.38,1007.93,31.0,269.0,4.64
2012-06-11,6,2,0.3366372842469102,-0.9416343976591259,0.8660254037844387,-0.4999999999999998,591.0,383.0,33.0,0.48,12.42,0.39,1007.97,29.0,251.0,3.25
2012-06-11,6,3,0.3366372842469102,-0.9416343976591259,0.8660254037844387,-0.4999999999999998,556.0,412.0,27.0,0.31,9.83,0.46,1007.82,31.0,279.0,2.55
2012-06-11,7,1,0.3366372842469102,-0.9416343976591259,0.7071067811865476,-0.7071067811865475,632.0,395.0,31.0,0.46,12.34,0.39,1008.02,31.0,251.0,3.17
2012-06-11,7,2,0.3366372842469102,-0.9416343976591259,0.7071067811865476,-0.7071067811865475,666.0,399.0,33.0,0.31,14.33,0.43,1007.13,33.0,149.0,5.05
2012-06-11,7,3,0.3366372842469102,-0.9416343976591259,0.7071067811865476,-0.7071067811865475,674.0,456.0,28.0,0.31,11.33,0.38,1007.95,31.0,269.0,4.64
2012-06-11,8,1,0.3366372842469102,-0.9416343976591259,0.5000000000000003,-0.8660254037844385,982.0,550.0,35.0,0.37,13.17,0.39,1008.02,31.0,254.0,2.42
2012-06-11,8,2,0.3366372842469102,-0.9416343976591259,0.5000000000000003,-0.8660254037844385,1024.0,551.0,36.0,0.63,11.43,0.38,1007.88,33.0,269.0,4.66
2012-06-11,8,3,0.3366372842469102,-0.9416343976591259,0.5000000000000003,-0.8660254037844385,915.0,601.0,29.0,0.31,11.64,0.41,1007.95,31.0,272.0,5.63
2012-06-11,9,1,0.3366372842469102,-0.9416343976591259,0.258819045102521,-0.9659258262890682,1007.0,570.0,35.0,0.59,12.52,0.35,1008.02,31.0,262.0,1.38
2012-06-11,9,2,0.3366372842469102,-0.9416343976591259,0.258819045102521,-0.9659258262890682,955.0,556.0,36.0,0.55,14.22,0.42,1007.13,33.0,138.0,3.42
2012-06-11,9,3,0.3366372842469102,-0.9416343976591259,0.258819045102521,-0.9659258262890682,924.0,622.0,30.0,0.31,11.21,0.44,1007.95,31.0,277.0,5.43
2012-06-11,10,1,0.3366372842469102,-0.9416343976591259,1.2246467991473532e-16,-1.0,626.0,409.0,36.0,0.31,12.76,0.36,1007.19,31.0,131.0,0.74
2012-06-11,10,2,0.3366372842469102,-0.9416343976591259,1.2246467991473532e-16,-1.0,750.0,468.0,38.0,0.37,13.16,0.39,1007.97,33.0,253.0,2.57
2012-06-11,10,3,0.3366372842469102,-0.9416343976591259,1.2246467991473532e-16,-1.0,632.0,363.0,31.0,0.31,12.73,0.36,1007.22,31.0,123.0,0.76
2012-06-11,11,1,0.3366372842469102,-0.9416343976591259,-0.25881904510252035,-0.9659258262890684,319.0,156.0,33.0,0.54,14.21,0.42,1007.19,33.0,136.0,3.42
2012-06-11,11,2,0.3366372842469102,-0.9416343976591259,-0.25881904510252035,-0.9659258262890684,177.0,127.0,36.0,0.31,12.8,0.36,1007.13,33.0,146.0,0.73
2012-06-11,11,3,0.3366372842469102,-0.9416343976591259,-0.25881904510252035,-0.9659258262890684,432.0,256.0,30.0,0.19,13.42,0.45,1006.28,31.0,222.0,2.55
2012-06-11,12,1,0.3366372842469102,-0.9416343976591259,-0.4999999999999997,-0.8660254037844388,127.0,67.0,32.0,0.31,14.33,0.43,1007.19,33.0,148.0,5.0
2012-06-11,12,2,0.3366372842469102,-0.9416343976591259,-0.4999999999999997,-0.8660254037844388,88.0,58.0,33.0,0.59,12.57,0.36,1007.97,33.0,258.0,1.53
2012-06-11,12,3,0.3366372842469102,-0.9416343976591259,-0.4999999999999997,-0.8660254037844388,166.0,125.0,30.0,0.31,12.48,0.35,1008.05,31.0,265.0,1.31
2012-06-11,13,1,0.3366372842469102,-0.9416343976591259,-0.7071067811865471,-0.7071067811865479,368.0,182.0,31.0,0.47,14.94,0.45,1006.42,33.0,157.0,5.14
2012-06-11,13,2,0.3366372842469102,-0.9416343976591259,-0.7071067811865471,-0.7071067811865479,338.0,183.0,33.0,0.58,13.45,0.43,1006.36,33.0,185.0,3.25
2012-06-11,13,3,0.3366372842469102,-0.9416343976591259,-0.7071067811865471,-0.7071067811865479,420.0,219.0,29.0,0.31,13.16,0.39,1008.05,31.0,256.0,2.36
2012-06-11,14,1,0.3366372842469102,-0.9416343976591259,-0.8660254037844385,-0.5000000000000004,181.0,78.0,30.0,0.31,14.09,0.42,1006.42,33.0,179.0,4.81
2012-06-11,14,2,0.3366372842469102,-0.9416343976591259,-0.8660254037844385,-0.5000000000000004,153.0,76.0,34.0,0.31,14.21,0.43,1006.36,33.0,177.0,4.88
2012-06-11,14,3,0.3366372842469102,-0.9416343976591259,-0.8660254037844385,-0.5000000000000004,287.0,91.0,29.0,0.31,13.31,0.42,1006.45,31.0,190.0,3.15
2012-06-11,15,1,0.3366372842469102,-0.9416343976591259,-0.9659258262890681,-0.2588190451025215,50.0,20.0,29.0,0.57,13.36,0.42,1006.42,33.0,189.0,3.18
2012-06-11,15,2,0.3366372842469102,-0.9416343976591259,-0.9659258262890681,-0.2588190451025215,33.0,17.0,33.0,0.48,14.94,0.45,1006.36,33.0,158.0,5.21
2012-06-11,15,3,0.3366372842469102,-0.9416343976591259,-0.9659258262890681,-0.2588190451025215,112.0,11.0,28.0,0.31,14.31,0.43,1007.22,31.0,147.0,4.97
2012-06-11,16,1,0.3366372842469102,-0.9416343976591259,-1.0,-1.8369701987210297e-16,13.0,3.0,26.0,0.19,13.51,0.45,1006.26,33.0,220.0,2.53
2012-06-11,16,2,0.3366372842469102,-0.9416343976591259,-1.0,-1.8369701987210297e-16,0.0,2.0,29.0,0.2,13.68,0.46,1006.21,33.0,217.0,2.49
2012-06-11,16,3,0.3366372842469102,-0.9416343976591259,-1.0,-1.8369701987210297e-16,24.0,5.5,13.0,0.31,14.18,0.42,1007.22,31.0,135.0,3.42
2012-06-11,17,1,0.3366372842469102,-0.9416343976591259,-0.9659258262890684,0.2588190451025203,2.0,0.0,24.0,0.58,14.06,0.52,1006.26,33.0,248.0,2.27
2012-06-11,17,2,0.3366372842469102,-0.9416343976591259,-0.9659258262890684,0.2588190451025203,0.0,0.0,26.0,0.31,11.64,0.46,1006.21,33.0,231.0,2.48
2012-06-11,17,3,0.3366372842469102,-0.9416343976591259,-0.9659258262890684,0.2588190451025203,0.0,0.0,25.0,0.31,14.02,0.42,1006.45,31.0,180.0,4.76
2012-06-11,18,1,0.3366372842469102,-0.9416343976591259,-0.866025403784439,0.49999999999999933,2.0,0.0,23.0,0.31,11.54,0.46,1006.26,33.0,231.0,2.45
2012-06-11,18,2,0.3366372842469102,-0.9416343976591259,-0.866025403784439,0.49999999999999933,0.0,0.0,26.0,0.59,14.25,0.53,1006.21,33.0,247.0,2.23
2012-06-11,18,3,0.3366372842469102,-0.9416343976591259,-0.866025403784439,0.49999999999999933,0.0,0.0,24.5,0.31,14.92,0.45,1006.45,31.0,157.0,5.1
2012-06-12,0,1,0.3204232733919112,-0.9472744722987169,0.49999999999999994,0.8660254037844387,1.0,0.0,20.0,0.31,12.68,0.66,1007.13,33.0,83.0,0.96
2012-06-12,0,2,0.3204232733919112,-0.9472744722987169,0.49999999999999994,0.8660254037844387,0.0,0.0,23.0,0.31,15.36,0.47,1006.9,33.0,169.0,5.62
2012-06-12,0,3,0.3204232733919112,-0.9472744722987169,0.49999999999999994,0.8660254037844387,0.0,0.0,21.5,0.19,14.19,0.54,1006.96,31.0,190.0,4.0
2012-06-12,1,1,0.3204232733919112,-0.9472744722987169,0.7071067811865476,0.7071067811865476,11.0,0.0,20.0,0.13,12.99,0.67,1006.79,33.0,128.0,1.39
2012-06-12,1,2,0.3204232733919112,-0.9472744722987169,0.7071067811865476,0.7071067811865476,0.0,0.0,22.0,0.31,15.55,0.52,1006.9,33.0,167.0,3.12
2012-06-12,1,3,0.3204232733919112,-0.9472744722987169,0.7071067811865476,0.7071067811865476,0.0,0.0,21.0,0.31,13.37,0.52,1006.8,31.0,191.0,2.02
2012-06-12,2,1,0.3204232733919112,-0.9472744722987169,0.8660254037844386,0.5000000000000001,32.0,19.0,23.0,0.31,13.07,0.63,1006.79,33.0,145.0,2.0
2012-06-12,2,2,0.3204232733919112,-0.9472744722987169,0.8660254037844386,0.5000000000000001,28.0,19.0,33.0,0.2,14.24,0.55,1006.9,33.0,188.0,4.11
2012-06-12,2,3,0.3204232733919112,-0.9472744722987169,0.8660254037844386,0.5000000000000001,0.0,0.0,28.0,0.31,13.02,0.62,1006.8,31.0,144.0,1.94
2012-06-12,3,1,0.3204232733919112,-0.9472744722987169,0.9659258262890682,0.25881904510252096,144.0,95.0,26.0,0.31,13.42,0.53,1006.79,33.0,191.0,2.01
2012-06-12,3,2,0.3204232733919112,-0.9472744722987169,0.9659258262890682,0.25881904510252096,174.0,94.0,37.0,0.31,13.51,0.53,1006.77,29.0,191.0,2.02
2012-06-12,3,3,0.3204232733919112,-0.9472744722987169,0.9659258262890682,0.25881904510252096,0.0,0.0,31.5,0.31,12.62,0.65,1008.12,31.0,80.0,0.99
2012-06-12,4,1,0.3204232733919112,-0.9472744722987169,1.0,6.123233995736766e-17,368.0,247.0,29.0,0.39,14.21,0.55,1006.94,33.0,189.0,4.03
2012-06-12,4,2,0.3204232733919112,-0.9472744722987169,1.0,6.123233995736766e-17,411.0,245.0,33.0,0.31,13.17,0.63,1006.77,29.0,149.0,2.13
2012-06-12,4,3,0.3204232733919112,-0.9472744722987169,1.0,6.123233995736766e-17,0.0,0.0,31.0,0.12,12.92,0.67,1006.8,31.0,125.0,1.36
2012-06-12,5,1,0.3204232733919112,-0.9472744722987169,0.9659258262890683,-0.25881904510252063,585.0,362.0,32.0,0.68,15.5,0.51,1006.94,33.0,168.0,2.97
2012-06-12,5,2,0.3204232733919112,-0.9472744722987169,0.9659258262890683,-0.25881904510252063,624.0,361.0,36.0,0.14,13.13,0.68,1006.77,29.0,132.0,1.47
2012-06-12,5,3,0.3204232733919112,-0.9472744722987169,0.9659258262890683,-0.25881904510252063,0.0,0.0,34.0,0.11,15.05,0.43,1006.38,31.0,187.0,4.38
2012-06-12,6,1,0.3204232733919112,-0.9472744722987169,0.8660254037844387,-0.4999999999999998,689.0,437.0,35.0,0.68,15.29,0.46,1006.94,33.0,169.0,5.44
2012-06-12,6,2,0.3204232733919112,-0.9472744722987169,0.8660254037844387,-0.4999999999999998,759.0,442.0,37.0,0.31,12.79,0.67,1008.05,29.0,90.0,0.91
2012-06-12,6,3,0.3204232733919112,-0.9472744722987169,0.8660254037844387,-0.4999999999999998,0.0,0.0,36.0,0.26,16.25,0.45,1005.77,30.0,144.0,3.88
2012-06-12,7,1,0.3204232733919112,-0.9472744722987169,0.7071067811865476,-0.7071067811865475,878.0,520.0,38.0,0.59,15.09,0.43,1006.36,32.0,186.0,4.45
2012-06-12,7,2,0.3204232733919112,-0.9472744722987169,0.7071067811865476,-0.7071067811865475,926.0,517.0,39.0,0.31,17.92,0.69,1005.89,29.0,205.0,2.36
2012-06-12,7,3,0.3204232733919112,-0.9472744722987169,0.7071067811865476,-0.7071067811865475,0.0,0.0,38.5,0.31,15.26,0.46,1006.96,30.0,169.0,5.36
2012-06-12,8,1,0.3204232733919112,-0.9472744722987169,0.5000000000000003,-0.8660254037844385,969.0,551.0,40.0,0.31,14.05,0.4,1006.36,31.0,147.0,4.0
2012-06-12,8,2,0.3204232733919112,-0.9472744722987169,0.5000000000000003,-0.8660254037844385,998.0,548.0,41.0,0.31,14.87,0.42,1006.31,29.0,152.0,4.43
2012-06-12,8,3,0.3204232733919112,-0.9472744722987169,0.5000000000000003,-0.8660254037844385,0.0,0.0,40.5,0.31,15.47,0.51,1006.96,30.0,168.0,2.91
2012-06-12,9,1,0.3204232733919112,-0.9472744722987169,0.258819045102521,-0.9659258262890682,1014.0,545.0,41.0,0.31,14.93,0.42,1006.36,30.0,150.0,4.19
2012-06-12,9,2,0.3204232733919112,-0.9472744722987169,0.258819045102521,-0.9659258262890682,1017.0,551.0,42.0,0.31,14.07,0.4,1006.31,29.0,151.0,4.13
2012-06-12,9,3,0.3204232733919112,-0.9472744722987169,0.258819045102521,-0.9659258262890682,0.0,0.0,41.5,0.31,15.16,0.39,1005.88,30.0,151.0,4.9
2012-06-12,10,1,0.3204232733919112,-0.9472744722987169,1.2246467991473532e-16,-1.0,240.0,206.0,37.0,0.59,15.13,0.4,1005.86,29.0,140.0,4.74
2012-06-12,10,2,0.3204232733919112,-0.9472744722987169,1.2246467991473532e-16,-1.0,238.0,263.0,41.0,0.11,15.13,0.43,1006.31,29.0,184.0,4.59
2012-06-12,10,3,0.3204232733919112,-0.9472744722987169,1.2246467991473532e-16,-1.0,0.0,0.0,39.0,0.31,14.03,0.4,1006.38,30.0,146.0,3.94
2012-06-12,11,1,0.3204232733919112,-0.9472744722987169,-0.25881904510252035,-0.9659258262890684,227.0,238.0,37.0,0.31,15.39,0.41,1005.86,29.0,150.0,6.62
2012-06-12,11,2,0.3204232733919112,-0.9472744722987169,-0.25881904510252035,-0.9659258262890684,584.0,251.0,40.0,0.31,15.12,0.39,1005.81,29.0,153.0,5.23
2012-06-12,11,3,0.3204232733919112,-0.9472744722987169,-0.25881904510252035,-0.9659258262890684,0.0,0.0,38.5,0.31,15.39,0.41,1005.88,30.0,149.0,6.54
2012-06-12,12,1,0.3204232733919112,-0.9472744722987169,-0.4999999999999997,-0.8660254037844388,674.0,357.0,37.0,0.31,15.16,0.39,1005.86,29.0,152.0,5.02
2012-06-12,12,2,0.3204232733919112,-0.9472744722987169,-0.4999999999999997,-0.8660254037844388,532.0,305.0,39.0,0.31,17.36,0.63,1005.89,29.0,178.0,2.11
2012-06-12,12,3,0.3204232733919112,-0.9472744722987169,-0.4999999999999997,-0.8660254037844388,0.0,0.0,38.0,0.11,15.13,0.4,1005.88,30.0,139.0,4.64
2012-06-12,13,1,0.3204232733919112,-0.9472744722987169,-0.7071067811865471,-0.7071067811865479,418.0,215.0,36.0,0.26,16.31,0.45,1005.75,29.0,145.0,3.95
2012-06-12,13,2,0.3204232733919112,-0.9472744722987169,-0.7071067811865471,-0.7071067811865479,408.0,209.0,39.0,0.31,15.36,0.41,1005.81,29.0,151.0,6.76
2012-06-12,13,3,0.3204232733919112,-0.9472744722987169,-0.7071067811865471,-0.7071067811865479,0.0,0.0,37.5,0.31,14.93,0.42,1006.38,30.0,148.0,4.06
2012-06-12,14,1,0.3204232733919112,-0.9472744722987169,-0.8660254037844385,-0.5000000000000004,203.0,87.0,34.0,0.31,16.87,0.49,1005.75,29.0,164.0,6.82
